NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS; Nº ALUNOS 
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;908939;LIBERATO GROSSI PROF;Venezuela; 1 
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;909105;VALDIR FERNANDES PINTO PROF;Venezuela; 1 
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;924490;JOAQUIN SUAREZ;Venezuela; 3 
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;924647;REPUBLICA DA NICARAGUA;Angola; 4 
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;924647;REPUBLICA DA NICARAGUA;Colômbia; 1 
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;924647;REPUBLICA DA NICARAGUA;Congo, República do; 1 
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;924647;REPUBLICA DA NICARAGUA;Uruguai; 1 
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;924647;REPUBLICA DA NICARAGUA;Venezuela; 14 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;6;411875;CEL JTO A EE DONA ZALINA ROLIM;Angola; 3 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2343;MARIA LOURDES N ALBERGARIA PROFA;Bolívia; 4 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2343;MARIA LOURDES N ALBERGARIA PROFA;Japão; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2343;MARIA LOURDES N ALBERGARIA PROFA;Venezuela; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2355;MARISA DE MELLO PROFA;Bolívia; 2 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2355;MARISA DE MELLO PROFA;Congo, República Democrática do (antigo Zaire); 2 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2367;OLGA MARINOVIC DORO PROFA;Bolívia; 8 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2367;OLGA MARINOVIC DORO PROFA;Venezuela; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2409;LUIZ ANTONIO FRAGOSO PROF;Bolívia; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2434;JAMIL PEDRO SAWAYA PROF;Bolívia; 11 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2434;JAMIL PEDRO SAWAYA PROF;Paraguai; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2458;BERNARDO RODRIGUES NOGUEIRA DOM;Bolívia; 6 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2471;ZALINA ROLIM DONA;Angola; 4 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2471;ZALINA ROLIM DONA;Bolívia; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2549;ADELAIDE FERRAZ DE OLIVEIRA PROFA;Bolívia; 14 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2549;ADELAIDE FERRAZ DE OLIVEIRA PROFA;Espanha; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2636;INFANTE DOM HENRIQUE;Bolívia; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2636;INFANTE DOM HENRIQUE;Congo, República do; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2636;INFANTE DOM HENRIQUE;Venezuela; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2641;JOSE PEREIRA DE QUEIROZ DR;Angola; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2641;JOSE PEREIRA DE QUEIROZ DR;Argentina; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2641;JOSE PEREIRA DE QUEIROZ DR;Bolívia; 7 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2641;JOSE PEREIRA DE QUEIROZ DR;Congo, República Democrática do (antigo Zaire); 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2641;JOSE PEREIRA DE QUEIROZ DR;Venezuela; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2653;AFONSO PENNA JUNIOR PROF;Angola; 1 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2653;AFONSO PENNA JUNIOR PROF;Bolívia; 6 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2653;AFONSO PENNA JUNIOR PROF;Colômbia; 2 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2653;AFONSO PENNA JUNIOR PROF;Paraguai; 2 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;2677;JOSE TALARICO;Bolívia; 2 
ESTADUAL - SE;LESTE 4;VILA MATILDE;SAO PAULO;8;908997;MENOTTI DEL PICCHIA POETA;Bolívia; 7 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1387;THEODORO DE MORAES PROFESSOR;Argentina; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1387;THEODORO DE MORAES PROFESSOR;Bolívia; 6 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1387;THEODORO DE MORAES PROFESSOR;Cuba; 2 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1387;THEODORO DE MORAES PROFESSOR;Paraguai; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1399;PAULO MONTE SERRAT PROFESSOR;Venezuela; 2 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1417;ISAI LEIRNER;Guiné-Bissau; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1430;ANDRE OHL;Haiti; 2 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1430;ANDRE OHL;Venezuela; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1442;ANDRE XAVIER GALLICHO PROFESSOR;Angola; 3 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1442;ANDRE XAVIER GALLICHO PROFESSOR;Bolívia; 28 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1442;ANDRE XAVIER GALLICHO PROFESSOR;Nigéria; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1442;ANDRE XAVIER GALLICHO PROFESSOR;Paraguai; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1442;ANDRE XAVIER GALLICHO PROFESSOR;Síria; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1442;ANDRE XAVIER GALLICHO PROFESSOR;Venezuela; 4 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1491;ANNA TEIXEIRA PRADO ZACHARIAS PROFESSORA;Bolívia; 2 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1600;PLINIO BARRETO;Angola; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1600;PLINIO BARRETO;Argentina; 3 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1600;PLINIO BARRETO;Bolívia; 25 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1600;PLINIO BARRETO;Egipto; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1600;PLINIO BARRETO;Marrocos; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1600;PLINIO BARRETO;Venezuela; 4 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1624;WOLNY CARVALHO RAMOS PROFESSOR;Arábia Saudita; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1624;WOLNY CARVALHO RAMOS PROFESSOR;Bolívia; 4 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1624;WOLNY CARVALHO RAMOS PROFESSOR;Cuba; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1624;WOLNY CARVALHO RAMOS PROFESSOR;Equador; 2 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1624;WOLNY CARVALHO RAMOS PROFESSOR;Espanha; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1624;WOLNY CARVALHO RAMOS PROFESSOR;Haiti; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1624;WOLNY CARVALHO RAMOS PROFESSOR;Iémen; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1703;MARIO MARQUES DE OLIVEIRA PROFESSOR;Bolívia; 11 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1703;MARIO MARQUES DE OLIVEIRA PROFESSOR;Cuba; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1703;MARIO MARQUES DE OLIVEIRA PROFESSOR;Guiné-Bissau; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1703;MARIO MARQUES DE OLIVEIRA PROFESSOR;Haiti; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1703;MARIO MARQUES DE OLIVEIRA PROFESSOR;Paraguai; 2 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1703;MARIO MARQUES DE OLIVEIRA PROFESSOR;Venezuela; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1806;JOY ARRUDA DOUTOR;Venezuela; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1910;CLEMENTE QUAGLIO PROFESSOR;Bolívia; 1 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1910;CLEMENTE QUAGLIO PROFESSOR;Nigéria; 2 
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1910;CLEMENTE QUAGLIO PROFESSOR;Venezuela; 5 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Afeganistão; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Angola; 2 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;China; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Colômbia; 5 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Espanha; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Japão; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Palestina; 2 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Venezuela; 3 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;2136;CARAMURU;Colômbia; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;2136;CARAMURU;Japão; 2 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;2318;SANTOS AMARO DA CRUZ PROFESSOR;Bolívia; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;2318;SANTOS AMARO DA CRUZ PROFESSOR;Congo, República do; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;2318;SANTOS AMARO DA CRUZ PROFESSOR;Venezuela; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;37333;DUQUE DE CAXIAS;Colômbia; 2 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;37333;DUQUE DE CAXIAS;Nigéria; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;37333;DUQUE DE CAXIAS;Paraguai; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;38106;EDUARDO CARLOS PEREIRA;Bolívia; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;44271;NAGIB IZAR;Angola; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;44271;NAGIB IZAR;Colômbia; 3 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;44271;NAGIB IZAR;Equador; 2 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;44271;NAGIB IZAR;Palestina; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;46048;EDUARDO GOMES BRIGADEIRO;Venezuela; 1 
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;908940;MARIA PRESTES MAIA;Paraguai; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Angola; 13 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Bolívia; 24 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Burkina Faso; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Camarões; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Chile; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Colômbia; 3 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Coreia do Sul; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Dominicana, República; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Egipto; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Guiné-Bissau; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Guiné-Conacri; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Haiti; 16 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Irão; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Jordânia; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Líbia; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Palestina; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Paraguai; 3 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Peru; 3 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Síria; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Ucrânia; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;3;980018;CEEJA CLARA MANTELLI DONA;Venezuela; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1375;LOUREIRO JUNIOR PROFESSOR;Angola; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1375;LOUREIRO JUNIOR PROFESSOR;Bolívia; 5 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1375;LOUREIRO JUNIOR PROFESSOR;Colômbia; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Angola; 9 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Arábia Saudita; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Argentina; 3 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Bolívia; 132 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;China; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Colômbia; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Emiratos Árabes Unidos; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Equador; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Irão; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Marrocos; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Paraguai; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Peru; 4 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Venezuela; 8 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1485;GUERINO RASO;Angola; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1485;GUERINO RASO;Arábia Saudita; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1485;GUERINO RASO;Bolívia; 15 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1485;GUERINO RASO;Paraguai; 4 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1485;GUERINO RASO;Peru; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1508;ANTONIO DE QUEIROZ TELLES DOUTOR;Bolívia; 22 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1508;ANTONIO DE QUEIROZ TELLES DOUTOR;Paraguai; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1508;ANTONIO DE QUEIROZ TELLES DOUTOR;Venezuela; 3 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Angola; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Argentina; 7 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Bolívia; 127 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Cuba; 2 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Egipto; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Emiratos Árabes Unidos; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Equador; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Marrocos; 1 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Paraguai; 13 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Peru; 3 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1582;DOMINGOS FAUSTINO SARMIENTO;Venezuela; 8 
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;34;414396;CENTRO DE ATEND SOCIOEDUC AO ADOLESC VILA GUILHERME CI;Bolívia; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;1995;JULIA AMALIA AZEVEDO ANTUNES PROFESSORA;Síria; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2021;IRENE RIBEIRO PROFESSORA;Djibouti; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2045;ALVINO BITTENCOURT PROFESSOR;Angola; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2045;ALVINO BITTENCOURT PROFESSOR;Bolívia; 2 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2045;ALVINO BITTENCOURT PROFESSOR;Venezuela; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2057;AMELIA DE ARAUJO DONA;Bolívia; 2 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2057;AMELIA DE ARAUJO DONA;Reino Unido da Grã-Bretanha e Irlanda do Norte; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2057;AMELIA DE ARAUJO DONA;Venezuela; 2 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2159;PEDRO ARBUES CORONEL;Síria; 2 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2161;SALVADOR ROCCO PROFESSOR;Angola; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2161;SALVADOR ROCCO PROFESSOR;Japão; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;39111;JAIME CORTESAO;Arábia Saudita; 2 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;39111;JAIME CORTESAO;Bolívia; 5 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;39111;JAIME CORTESAO;Djibouti; 2 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;39111;JAIME CORTESAO;Japão; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;39111;JAIME CORTESAO;Paraguai; 1 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;39111;JAIME CORTESAO;Síria; 2 
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;39111;JAIME CORTESAO;Venezuela; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1673;MARIA DA GLORIA COSTA E SILVA PROFESSORA;Bolívia; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1673;MARIA DA GLORIA COSTA E SILVA PROFESSORA;Venezuela; 9 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1697;BEATRIZ R BASSI ASTORINO PROFESSORA;Bolívia; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1697;BEATRIZ R BASSI ASTORINO PROFESSORA;Peru; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1697;BEATRIZ R BASSI ASTORINO PROFESSORA;Venezuela; 2 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1740;STEFAN ZWEIG;Argentina; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1740;STEFAN ZWEIG;Bolívia; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1740;STEFAN ZWEIG;Peru; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1740;STEFAN ZWEIG;Venezuela; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1776;SECUNDINO DOMINGUES FILHO DOUTOR;Argentina; 2 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1776;SECUNDINO DOMINGUES FILHO DOUTOR;Bolívia; 3 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1776;SECUNDINO DOMINGUES FILHO DOUTOR;Venezuela; 2 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1867;LUIZA MENDES CORREA SOUZA PROFESSORA;Venezuela; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1880;JOSE CHEDIAK;Angola; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1880;JOSE CHEDIAK;Bolívia; 2 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1880;JOSE CHEDIAK;Japão; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1880;JOSE CHEDIAK;Venezuela; 2 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1922;JULIETA NOGUEIRA RINALDI PROFESSORA;Argentina; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1922;JULIETA NOGUEIRA RINALDI PROFESSORA;Peru; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;1934;JOAQUIM BRAGA DE PAULA PROFESSOR;Venezuela; 4 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;36973;BRANCA CASTRO CANTO E MELO PROFESSORA;Afeganistão; 2 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;36973;BRANCA CASTRO CANTO E MELO PROFESSORA;Egipto; 2 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;36973;BRANCA CASTRO CANTO E MELO PROFESSORA;Haiti; 1 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;36973;BRANCA CASTRO CANTO E MELO PROFESSORA;Venezuela; 4 
ESTADUAL - SE;LESTE 5;SAO LUCAS;SAO PAULO;8;37801;JOAQUIM GOUVEIA FRANCO JUNIOR DEPUTADO;Venezuela; 9 
ESTADUAL - SE;LESTE 5;TATUAPE;SAO PAULO;6;985041;CEL JTO A EE JOAO DIAS DA SILVEIRA PROFESSOR;Bolívia; 1 
ESTADUAL - SE;LESTE 5;TATUAPE;SAO PAULO;6;985041;CEL JTO A EE JOAO DIAS DA SILVEIRA PROFESSOR;Estados Unidos da América; 1 
ESTADUAL - SE;LESTE 5;TATUAPE;SAO PAULO;6;985041;CEL JTO A EE JOAO DIAS DA SILVEIRA PROFESSOR;Venezuela; 1 
ESTADUAL - SE;LESTE 5;TATUAPE;SAO PAULO;8;2008;JOAO DIAS DA SILVEIRA PROFESSOR;Angola; 1 
ESTADUAL - SE;LESTE 5;TATUAPE;SAO PAULO;8;2008;JOAO DIAS DA SILVEIRA PROFESSOR;Bolívia; 3 
ESTADUAL - SE;LESTE 5;TATUAPE;SAO PAULO;8;2008;JOAO DIAS DA SILVEIRA PROFESSOR;Colômbia; 1 
ESTADUAL - SE;LESTE 5;TATUAPE;SAO PAULO;8;2008;JOAO DIAS DA SILVEIRA PROFESSOR;Espanha; 1 
